,StartDate,BatchNumber,CustItem,Dryer,Flow,Hygroscopicity,Bulk Density,Moisture,ScheduledDryQty,ActualDryQty,YieldPercentage,DryingTime_Hrs,CleanTime_Hrs,DownTime_Hrs,TotalRunTime_Hrs,ProdLine,Rate
1864,2017-01-23 01:16:00.223,NJSD330549,23379-0000,Dryer 04,Good,Medium,,See Instructions,870.898,908.6,104.3,5.6,7.3,2.8,15.7,Fragrance,162.25000000000003
1865,2017-01-23 02:32:13.287,NJSD329634,14462-0000,Dryer 02,Poor,High,,5% Max,1767.916,1496.44,84.6,5.9,8.9,0.0,14.7,Flavors,253.63389830508473
1866,2017-01-23 04:40:50.000,NJSD329728,41786-0000,Dryer 01,Good,High,,2.5% - 5%,6347.3344,6422.0,101.2,13.5,12.9,3.2,29.5,Flavors,475.7037037037037
1867,2017-01-23 11:11:51.423,PASD327074,41050-0000,Dryer 09,Good,High,Record bulk & tapped density,"2.5% Target, 5% Max",22.2222,15.5,69.8,26.8,2.5,2.6,31.9,Chemical,0.5783582089552238
1868,2017-01-23 12:58:08.000,NJSD324928,10675-0000,Dryer 04,Good,Medium,0.47 to 0.55 g/cc,1.7% Max,8986.842,7689.5997,85.6,56.4,11.1,3.9,71.4,Fragrance,136.34042021276596
1869,2017-01-23 13:29:32.100,PASD330133,11385-0000,Dryer 06,Good,Medium,,3% Max,1932.5005,1763.9999,91.3,5.1,5.2,0.0,10.3,Chemical,345.88233333333335
1870,2017-01-23 13:37:20.750,PASD329145,40265-0000,Dryer 07,Good,Medium,LOOSE 0.30 - 0.60gms/cc,2% Max,18906.7439,16174.2996,85.5,35.2,18.6,4.9,58.7,Vitamin,459.4971477272727
1871,2017-01-23 14:56:18.260,PASD329113,10341-0000,Dryer 10,Good,Medium,,4.5% Max,17222.1287,14325.9996,83.2,55.0,0.3,12.9,68.2,Chemical,260.47272
1872,2017-01-23 18:16:30.603,NJSD329643,14072-0000,Dryer 02,Poor,Medium,,5% Max.,616.9635,587.3,95.2,2.1,7.7,0.0,9.8,Flavors,279.66666666666663
1873,2017-01-24 00:08:20.000,NJSD328321,14402-0000,Dryer 02,Good,Medium,,3.5% Max,14490.0157,13915.8,96.0,34.1,30.3,7.0,71.3,Chemical,408.0879765395894
1874,2017-01-24 02:47:59.000,NJSD327841,10302-0000,Dryer 02,Good,Medium,,1% Max,97431.7983,97077.0,99.6,81.5,15.3,16.3,113.1,Chemical,1191.1288343558283
1875,2017-01-24 06:17:47.170,PASD327313,10304-0000,Dryer 06,Good,High,,4% Max,7223.5626,5806.1999,80.4,22.4,3.1,6.9,32.3,Chemical,259.20535267857144
1876,2017-01-24 20:37:30.670,NJSD329935,41565-0000,Dryer 01,Good,Medium,,2.5% MIN to 4% MAX,2597.7889,2613.0,100.6,4.5,4.5,1.5,10.4,Flavors,580.6666666666666
1877,2017-01-25 12:16:21.100,NJSD330651,42175-0000,Dryer 01,Good,Medium,,5% Max,10891.8,10358.0,95.1,21.1,6.0,1.8,28.8,Flavors,490.90047393364927
1878,2017-01-25 14:41:48.397,NJSD326297,10905-0000,Dryer 03,Good,Medium,,2% Max,9155.5587,5441.1999,59.4,17.3,8.3,8.4,33.9,Pharma,314.520225433526
1879,2017-01-25 20:11:23.613,PASD330134,11930-0000,Dryer 06,Good,Medium,,4% Max,1760.8505,1530.2,86.9,3.7,7.7,0.0,11.4,Chemical,413.56756756756755
1880,2017-01-25 21:16:21.000,PASD327006,23031-0000,Dryer 07,Good,Medium,,5% Max,18605.032,16419.7995,88.3,32.3,23.4,22.5,78.3,Food Addit,508.3529256965945
1881,2017-01-26 01:20:00.000,PASD330307,13512-0000,Dryer 10,Good,Medium,,4.5% Max,15293.5303,14436.1996,94.4,51.6,15.7,2.3,69.5,Chemical,279.7713100775194
1882,2017-01-26 12:08:06.017,PASD329438,41305-0000,Dryer 06,Good,Medium,,5% MAX,1361.5996,1219.0,89.5,3.7,23.6,0.0,27.3,Flavors,329.4594594594594
1883,2017-01-26 17:06:21.093,NJSD330749,42179-0000,Dryer 01,Good,Medium,,5% Max,154.5339,150.0,97.1,0.4,4.9,0.0,5.3,Flavors,375.0
1884,2017-01-26 17:09:51.487,NJSD329224,40085-0000,Dryer 04,Good,Medium,,Less Than 4%,4660.5514,4324.0999,92.8,34.0,5.8,0.0,39.7,Fragrance,127.17940882352941
1885,2017-01-26 22:55:48.627,NJSD329628,14316-0000,Dryer 01,Good,Medium,,5% Max,2124.0464,2143.0,100.9,4.4,5.3,0.6,10.3,Flavors,487.0454545454545
1886,2017-01-27 01:13:27.880,NJSD328827,23942-0000,Dryer 03,Good,Medium,,1% Max,17310.5895,16200.0,93.6,30.8,15.2,0.0,45.9,Chemical,525.974025974026
1887,2017-01-27 09:58:10.013,NJSD330073,42130-0000,Dryer 01,Good,Medium,,5% Max,273.5118,249.8,91.3,0.9,3.8,0.0,4.7,Flavors,277.55555555555554
1888,2017-01-27 15:35:16.673,NJSD330069,42113-0000,Dryer 01,Good,Medium,,5% Max,279.9593,267.4,95.5,0.7,4.4,0.0,5.1,Flavors,382.0
1889,2017-01-27 21:31:45.913,NJSD330071,42119-0000,Dryer 01,Good,Medium,,5% Max,307.5615,287.4,93.4,0.5,4.1,0.0,4.6,Flavors,574.8
1890,2017-01-28 02:43:58.310,NJSD330072,42125-0000,Dryer 01,Good,Medium,,5% Max,287.9014,274.4,95.3,0.7,8.1,0.0,8.8,Flavors,392.0
1891,2017-01-28 05:48:51.000,NJSD330302,23482-0000,Dryer 04,Good,Medium,,5% Max,542.538,500.0,92.2,3.0,8.8,0.0,11.9,Fragrance,166.66666666666666
1892,2017-01-28 12:09:35.430,NJSD330211,41623-0000,Dryer 01,Good,Medium,,6% Max,158.7278,144.3,90.9,0.6,4.8,0.0,5.3,Flavors,240.50000000000003
1893,2017-01-28 18:18:03.943,NJSD330793,15194-0000,Dryer 01,Good,Medium,,5% Max.,1368.958,1318.4,96.3,3.2,11.6,0.0,14.7,Flavors,412.0
1894,2017-01-28 22:06:57.220,NJSD330797,10558-0000,Dryer 04,Good,Medium,Record,10% Max.,4286.252,3935.3999,91.8,19.1,0.6,0.0,19.8,Fragrance,206.04187958115182
1895,2017-01-28 23:46:00.067,NJSD328857,10673-0000,Dryer 02,Good,Low,,4% Max,1510.628,1152.1,76.3,7.1,11.7,0.0,18.7,Flavors,162.26760563380282
1896,2017-01-29 00:00:56.480,NJSD330114,10314-0000,Dryer 03,Good,Medium,,5% Max,9142.3504,8722.5998,95.4,15.6,12.3,0.0,28.0,Food Addit,559.1410128205129
1897,2017-01-29 09:47:22.850,NJSD330541,40195-0000,Dryer 01,Good,Medium,,5% Max,2696.176,2671.0,99.1,4.7,6.3,0.0,11.0,Flavors,568.2978723404256
1898,2017-01-29 18:15:19.477,NJSD330798,10558-0000,Dryer 04,Good,Medium,Record,10% Max.,4286.092,4310.1999,100.6,20.8,0.0,4.3,25.1,Fragrance,207.2211490384615
1899,2017-01-29 20:44:57.303,NJSD330173,41929-0000,Dryer 02,Good,Medium,,5% Max,2308.5745,2366.0,102.5,3.7,6.9,0.0,10.6,Flavors,639.4594594594595
1900,2017-01-29 22:02:25.740,NJSD329907,41091-0000,Dryer 01,Good,Medium,,"2.5% MIN, 4% MAX",4694.9111,4450.0,94.8,7.5,6.9,1.5,16.0,Flavors,593.3333333333334
1901,2017-01-29 22:22:44.000,NJSD328503,15215-0000,Dryer 03,Good,Medium,,Target 2% to 3% (MAX 5%),12290.1376,10992.7997,89.4,23.1,20.0,7.2,50.4,Flavors,475.87877489177487
1902,2017-01-30 09:40:11.000,PASD330380,41681-0000,Dryer 08,Good,Medium,,5% Max,20303.424,19940.5,98.2,38.2,18.5,4.1,60.8,Flavors,522.0026178010471
1903,2017-01-30 14:01:21.953,NJSD329910,41191-0000,Dryer 01,Good,Low,,3% MIN TO 5% MAX,4406.5744,3984.5,90.4,8.5,5.0,3.1,16.6,Flavors,468.7647058823529
1904,2017-01-30 19:25:56.463,NJSD330799,10558-0000,Dryer 04,Good,Medium,Record,10% Max.,4295.892,4122.7999,96.0,19.4,0.0,2.6,22.0,Fragrance,212.51545876288662
1905,2017-01-30 22:13:51.680,PASD327782,23423-0000,Dryer 06,Good,High,,3% Max,24091.9426,20251.4997,84.1,108.8,10.4,78.1,197.3,Flavors,186.1351075367647
1906,2017-01-31 03:14:51.193,PASD330458,22939-0000,Dryer 07,Poor,High,TAPPED 0.5 - 0.7 g/ml,5% MAX,5476.2908,4407.9999,80.5,49.5,0.0,18.7,68.2,Nutraceutical,89.05050303030302
1907,2017-01-31 04:17:36.000,NJSD329909,41158-0000,Dryer 01,Good,Medium,,2.5% MIN - 4% MAX,3383.0862,3213.0,95.0,5.4,1.0,8.2,14.6,Flavors,595.0
1908,2017-01-31 11:30:10.000,PASD327075,41050-0000,Dryer 09,Good,High,Record bulk & tapped density,"2.5% Target, 5% Max",25.8514,18.48,71.5,25.7,3.0,5.7,34.4,Chemical,0.7190661478599222
1909,2017-01-31 17:28:12.933,NJSD330891,10558-0000,Dryer 04,Good,Medium,Record,10% Max.,4291.972,3869.9999,90.2,21.1,4.9,1.0,27.0,Fragrance,183.41231753554501
1910,2017-02-01 00:48:18.343,NJSD329215,42079-0000,Dryer 01,Poor,High,,5% Max,658.9943,569.7,86.4,2.3,6.7,1.6,10.6,Flavors,247.6956521739131
1911,2017-02-01 11:28:54.527,NJSD330309,42160-0000,Dryer 01,Good,Medium,,5% Max,413.9658,376.4,90.9,1.0,6.8,5.1,12.9,Flavors,376.4
1912,2017-02-01 20:15:20.397,PASD329087,14957-0000,Dryer 10,Poor,High,,2% Max,41608.7439,35698.799,85.8,64.3,1.6,90.2,156.1,Food Addit,555.1912752721618
1913,2017-02-01 21:28:05.237,NJSD330940,10554-0000,Dryer 04,Good,Medium,,10% Max.,2143.046,1783.0999,83.2,11.9,4.6,0.0,16.5,Fragrance,149.84032773109243
1914,2017-02-02 00:39:21.617,NJSD329824,42205-0000,Dryer 01,Good,Medium,,5% Max,5814.0,5780.0,99.4,7.9,5.9,0.3,14.1,Flavors,731.6455696202531
1915,2017-02-02 13:54:34.203,NJSD329592,10421-0000,Dryer 03,Good,High,0.40 - 0.70 g/ml,5% Max,35802.0696,33996.6991,95.0,116.8,13.0,12.9,142.7,Food Addit,291.0676292808219
1916,2017-02-02 16:54:50.133,NJSD331091,10283-0000,Dryer 04,Good,Medium,,10% Max,3420.612,3068.3999,89.7,19.4,5.7,3.0,28.1,Fragrance,158.1649432989691
1917,2017-02-02 17:29:26.357,NJSD330000,40463-0000,Dryer 01,Good,Medium,,Target 4.5% (Max 6%),1871.8797,1750.0,93.5,6.0,9.3,0.0,15.4,Flavors,291.6666666666667
1918,2017-02-02 23:04:27.007,NJSD329993,40649-0000,Dryer 02,Good,Medium,,1.5 - 3.5% Max,3374.7013,3123.0,92.5,9.8,2.5,0.7,13.1,Flavors,318.67346938775506
1919,2017-02-02 23:39:10.387,PASD329594,24291-0000,Dryer 07,Good,Medium,TAPPED 0.5 - 0.7 g/ml,5% Max,1857.141,1157.1,62.3,14.5,67.9,0.0,82.5,Nutraceutical,79.8
1920,2017-02-03 09:08:24.590,NJSD330003,40454-0000,Dryer 01,Good,Medium,,Target 4.5% (Max 6%),1525.1365,1568.0,102.8,5.0,6.1,0.0,11.0,Flavors,313.6
1921,2017-02-03 13:24:43.050,NJSD329929,41235-0000,Dryer 02,Good,Medium,,5% MAX,21573.0925,20439.4,94.7,29.5,6.2,6.0,41.7,Flavors,692.8610169491526
1922,2017-02-03 20:18:48.170,NJSD330002,40359-0000,Dryer 01,Good,Medium,,5% Max,2240.8323,2114.5,94.4,5.6,7.2,0.0,12.8,Flavors,377.5892857142857
1923,2017-02-03 22:05:43.183,NJSD329111,24088-0000,Dryer 04,Good,Medium, 0.47 to 0.55 g/cc,1.7% Max,537.1551,463.4,86.3,3.0,8.8,0.0,11.9,Fragrance,154.46666666666667
1924,2017-02-04 10:04:57.713,NJSD330004,40141-0000,Dryer 01,Good,Medium,,5% Max,2078.292,1800.0,86.6,6.1,6.0,0.0,12.1,Flavors,295.08196721311475
1925,2017-02-04 10:26:16.690,NJSD330391,40551-0000,Dryer 04,Good,Medium,,2.3% Max,1355.2355,1239.9999,91.5,10.1,6.5,0.0,16.5,Fragrance,122.77226732673267
1926,2017-02-04 22:30:23.437,NJSD330253,40471-0000,Dryer 01,Good,Medium,,5% MAX,1332.985,1265.6,94.9,4.4,4.9,0.0,9.3,Flavors,287.63636363636357
1927,2017-02-05 03:57:33.617,NJSD330899,10675-0000,Dryer 04,Good,Medium,0.47 to 0.55 g/cc,1.7% Max,6081.8783,5593.0998,92.0,39.3,6.8,0.6,46.7,Fragrance,142.3180610687023
1928,2017-02-05 05:36:32.000,NJSD330181,10024-0000,Dryer 01,Good,Medium,,5% Max,20499.5122,20142.0,98.3,48.1,8.9,12.9,69.8,Flavors,418.7525987525987
1929,2017-02-05 07:08:15.833,NJSD330227,41782-0000,Dryer 02,Good,Medium,,2.5% to 4.5%,9803.541,8534.6,87.1,14.3,6.5,3.3,24.1,Flavors,596.8251748251748
1930,2017-02-06 10:00:32.777,NJSD330118,10240-0000,Dryer 02,Good,Medium,,5% Max,11206.5606,9650.0,86.1,29.0,10.0,8.1,47.1,Flavors,332.7586206896552
1931,2017-02-06 19:48:35.217,PASD330351,14195-0000,Dryer 07,Good,Medium,,5% Max,23812.1819,23803.1993,100.0,26.9,12.2,0.6,39.8,Flavors,884.8772973977696
1932,2017-02-07 03:24:52.150,NJSD330390,23939-0000,Dryer 04,Good,Medium, 0.47 to 0.55 g/cc (Tapped),1.7% Max,1793.8134,1597.1999,89.0,11.8,10.3,0.8,22.9,Fragrance,135.35592372881356
1933,2017-02-07 09:38:54.150,PASD327076,41050-0000,Dryer 09,Good,High,Record bulk & tapped density,"2.5% Target, 5% Max",24.1965,12.71,52.5,20.5,4.8,0.0,25.3,Chemical,0.62
1934,2017-02-07 22:49:14.060,NJSD330179,41254-0000,Dryer 01,Good,Medium,,2.5% MIN TO 4% MAX,6929.8697,6650.0,96.0,12.7,5.7,2.6,21.0,Flavors,523.6220472440946
1935,2017-02-08 02:45:18.970,NJSD330393,23321-0000,Dryer 04,Good,Medium,,1.7% MAX,1257.0561,1068.0,85.0,7.3,2.6,0.0,9.9,Fragrance,146.3013698630137
1936,2017-02-08 08:53:07.853,PASD330868,14957-0000,Dryer 10,Poor,High,,2% Max,4694.6948,4242.6999,90.4,10.0,17.7,1.7,29.4,Food Addit,424.26998999999995
1937,2017-02-08 09:16:33.523,NJSD330347,40281-0000,Dryer 02,Good,Medium,,5% Max,7429.7471,7086.7998,95.4,11.2,7.5,1.8,20.6,Flavors,632.7499821428571
1938,2017-02-08 14:59:05.090,NJSD330930,42154-0000,Dryer 04,Good,Medium,,3% Max,992.3668,844.0,85.0,5.0,6.7,0.0,11.7,Fragrance,168.8
1939,2017-02-08 15:13:06.370,NJSD330219,41020-0000,Dryer 03,Good,Medium,,2% MIN TO 4% MAX,4625.8658,4291.0,92.8,8.2,6.9,0.0,15.1,Flavors,523.2926829268293
1940,2017-02-08 18:07:07.780,PASD330800,23480-0000,Dryer 07,Good,Medium,35g - 55g per 100cc,4% Max,4427.0468,4320.0,97.6,3.6,11.6,0.0,15.2,Vitamin,1200.0
1941,2017-02-08 20:10:52.080,NJSD330814,42183-0000,Dryer 01,Good,Medium,,0.05,542.032,529.3,97.7,1.7,6.1,0.0,7.8,Flavors,311.35294117647055
1942,2017-02-08 22:38:53.750,PASD329979,40600-0000,Dryer 06,Good,Medium,,See Instructions,8883.4068,8216.8,92.5,21.7,19.4,0.0,41.1,Flavors,378.6543778801843
1943,2017-02-09 03:34:57.037,NJSD330768,23780-0000,Dryer 04,Good,Low,TBD,4% Max (Target 2%),11460.7125,10413.8997,90.9,73.7,0.1,13.0,86.8,Fragrance,141.3012170963365
1944,2017-02-09 04:34:20.257,NJSD331306,42179-0000,Dryer 01,Good,Medium,,5% Max,367.996,304.5,82.7,1.0,6.8,0.0,7.8,Flavors,304.5
1945,2017-02-09 06:19:16.950,NJSD329992,41631-0000,Dryer 02,Good,Medium,,3% to 5% Max,3737.8352,3518.0,94.1,6.2,6.3,1.3,13.8,Flavors,567.4193548387096
1946,2017-02-09 06:30:07.233,NJSD330659,15486-0000,Dryer 03,Good,Medium,,5% MAX,1560.5304,1397.0,89.5,2.4,7.7,2.3,12.4,Flavors,582.0833333333334
1947,2017-02-09 15:39:04.800,NJSD330362,40989-0000,Dryer 01,Good,Medium,,TARGET 1.5% to 5%MAX,6840.225,6350.0,92.8,12.0,9.2,0.0,21.3,Flavors,529.1666666666666
1948,2017-02-09 19:13:14.910,PASD320679,10375-0000,Dryer 07,Good,Medium,0.30 - 0.60 gms/ml,2% Max,16776.9608,16750.3995,99.8,25.7,9.2,1.0,35.9,Vitamin,651.7665175097276
1949,2017-02-09 19:28:44.007,NJSD330215,22488-0000,Dryer 03,Good,Medium,,5% Max,2051.426,1795.2,87.5,4.6,11.2,2.6,18.4,Flavors,390.26086956521743
1950,2017-02-09 21:17:21.867,NJSD330338,41664-0000,Dryer 02,Good,Medium,,3% to 5% Max,6750.5724,6400.0,94.8,12.5,8.0,0.0,20.5,Flavors,512.0
1951,2017-02-09 23:35:34.323,PASD330287,41795-0000,Dryer 08,Good,Medium,,6% Max,14717.2869,14878.0,101.1,24.7,5.0,0.3,30.0,Flavors,602.3481781376519
1952,2017-02-10 14:28:07.067,NJSD330360,40984-0000,Dryer 01,Good,Medium,,TARGET 1.5% - 4% MAX,6702.3168,6231.0,93.0,13.6,5.7,0.0,19.3,Flavors,458.1617647058824
1953,2017-02-10 16:19:11.127,NJSD329017,23942-0000,Dryer 03,Good,Medium,,1% Max,35062.98,32589.2,92.9,65.6,13.0,0.0,78.6,Chemical,496.78658536585374
1954,2017-02-10 18:19:38.973,NJSD330032,41502-0000,Dryer 02,Good,Medium,,2% MIN; 4% MAX,11219.3082,10564.8,94.2,23.0,9.0,1.1,33.1,Flavors,459.3391304347826
1955,2017-02-10 20:03:37.470,PASD330337,41672-0000,Dryer 06,Good,Medium,,2.5% to 5% Max,9020.308,7918.6,87.8,12.9,11.4,1.7,26.0,Flavors,613.8449612403101
1956,2017-02-11 10:35:28.483,NJSD330707,10111-0000,Dryer 01,Good,Medium,,5% Max,651.2845,594.2,91.2,1.5,5.1,0.0,6.6,Flavors,396.1333333333334
1957,2017-02-11 17:26:06.773,NJSD330031,41636-0000,Dryer 01,Good,Medium,,"4% Target, 3% to 5% Max",3747.858,3364.0,89.8,10.0,5.5,5.1,20.5,Flavors,336.4
1958,2017-02-12 03:30:34.603,NJSD330170,40703-0000,Dryer 02,Good,Medium,,1.5% - 4.0% MAX,24148.449,22500.0,93.2,52.8,8.4,1.1,62.3,Flavors,426.1363636363637
1959,2017-02-12 13:53:42.000,NJSD330769,23780-0000,Dryer 04,Good,Low,TBD,4% Max (Target 2%),11474.3325,10916.7997,95.1,100.9,8.2,2.8,111.8,Fragrance,108.19424876114964
1960,2017-02-12 14:45:38.753,NJSD330690,23860-0000,Dryer 01,Good,Medium,,5,5029.9905,4526.2999,90.0,12.0,5.0,0.8,17.8,Flavors,377.19165833333335
1961,2017-02-13 06:45:32.000,NJSD330691,13816-0000,Dryer 01,Good,Medium,,5% Max,7278.1545,6400.0,87.9,13.3,4.3,30.7,48.3,Flavors,481.203007518797
1962,2017-02-13 14:22:48.890,PASD330494,42228-0000,Dryer 07,Good,Medium,"Record B,M,E (tapped)",5% Max,10688.2638,10258.1997,96.0,14.7,26.7,6.3,47.7,Vitamin,697.8367142857143
1963,2017-02-13 17:12:10.933,PASD330633,10341-0000,Dryer 10,Good,Medium,,4.5% Max,18453.7493,17080.9995,92.6,48.5,0.0,0.0,48.5,Chemical,352.185556701031
1964,2017-02-14 00:29:00.733,NJSD327843,10302-0000,Dryer 03,Good,Medium,,1% Max,49508.5771,49686.0,100.4,29.0,13.1,0.0,42.0,Chemical,1713.3103448275863
1965,2017-02-14 09:23:41.000,PASD331108,42232-0000,Dryer 06,Poor,High,,5% Max,13730.8805,10613.8997,77.3,56.2,11.6,4.4,72.2,Flavors,188.8594252669039
1966,2017-02-14 20:22:46.363,NJSD330766,24458-0000,Dryer 02,Good,Medium,,5% Max,11619.8564,10300.0,88.6,22.3,9.3,0.5,32.1,Flavors,461.8834080717489
1967,2017-02-15 05:28:35.963,PASD330684,23259-0000,Dryer 08,Good,Medium,,6% Max,13124.5938,11000.0,83.8,20.4,16.9,0.0,37.3,Flavors,539.2156862745098
1968,2017-02-15 11:36:13.433,NJSD330765,10093-0000,Dryer 01,Good,Medium,,5% Max,6710.5595,6482.1998,96.6,14.1,7.1,0.8,21.9,Flavors,459.73048226950357
1969,2017-02-15 11:55:32.043,PASD331231,42160-0000,Dryer 09,Good,Medium,,5% Max,372.7196,237.72,63.8,56.6,84.6,1.4,142.6,Flavors,4.2
1970,2017-02-15 14:04:49.000,PASD330466,41446-0000,Dryer 10,Good,Medium,,4.5% MAX,15579.9148,15073.7996,96.8,56.5,29.1,7.5,93.1,Chemical,266.7929132743363
1971,2017-02-15 23:02:08.843,NJSD330939,42277-0000,Dryer 04,Good,Medium,Record,4% Max,447.0412,367.7,82.3,3.0,5.1,0.8,9.0,Fragrance,122.56666666666666
1972,2017-02-15 23:14:15.360,PASD329144,22965-0000,Dryer 07,Good,Medium,0.20-0.40 g/cc,2% Max,8774.277,7218.0998,82.3,14.2,52.0,2.1,68.3,Vitamin,508.31688732394366
1973,2017-02-16 04:35:28.267,NJSD330685,23854-0000,Dryer 02,Good,Medium,,5% Max,5287.832,4979.0,94.2,12.2,5.8,1.7,19.7,Flavors,408.11475409836066
1974,2017-02-16 11:02:24.540,NJSD330468,42038-0000,Dryer 03,Good,Medium,,3% Max,4125.9311,3235.6,78.4,28.5,16.2,3.9,48.7,Chemical,113.5298245614035
1975,2017-02-16 14:51:57.000,NJSD329813,42135-0000,Dryer 01,Good,Medium,,5% Max,1266.5223,1171.0,92.5,4.1,5.8,32.2,42.1,Flavors,285.609756097561
1976,2017-02-16 20:51:39.000,PASD331107,23197-0000,Dryer 08,Good,Medium,,5% Max,4509.5682,3625.0,80.4,13.1,22.1,3.5,38.6,Flavors,276.71755725190843
1977,2017-02-17 00:18:11.440,NJSD330581,15264-0000,Dryer 02,Good,Medium,,5% Max,15129.9423,15120.0,99.9,32.2,3.8,2.5,38.6,Flavors,469.5652173913043
1978,2017-02-17 10:31:22.773,NJSD330810,40080-0000,Dryer 04,Good,Medium,,Less Than 4%,3503.1865,3250.8999,92.8,26.5,8.6,1.7,36.8,Fragrance,122.67546792452829
1979,2017-02-17 17:54:16.147,PASD330670,23687-0000,Dryer 06,Good,Low,,5% Max,25234.2168,21842.2,86.6,63.6,10.2,10.0,83.8,Flavors,343.4308176100629
1980,2017-02-18 02:32:34.087,NJSD331641,42262-0000,Dryer 01,Good,Medium,,5% Max,2898.72,2721.6,93.9,8.8,7.5,0.6,16.9,Flavors,309.27272727272725
1981,2017-02-18 09:03:08.000,PASD331297,42237-0000,Dryer 08,Good,Medium,,5% Max,22490.8631,15758.5996,70.1,48.2,43.7,45.5,137.3,Flavors,326.9419004149377
1982,2017-02-18 12:09:38.840,NJSD328918,24302-0000,Dryer 03,Good,Medium,,2.5% to 4.5%,25849.6367,24243.0,93.8,59.1,10.3,1.5,70.9,Fragrance,410.20304568527916
1983,2017-02-18 16:37:21.620,NJSD330518,15074-0000,Dryer 02,Good,Medium,,5% Max,31383.1822,26250.0,83.6,90.7,14.7,14.8,120.1,Flavors,289.4156560088203
1984,2017-02-18 20:09:28.630,NJSD330764,10507-0000,Dryer 01,Good,Medium,,5% Max,2655.9,2559.3,96.4,7.5,5.7,0.0,13.2,Flavors,341.24
1985,2017-02-18 23:58:25.237,NJSD330770,40689-0000,Dryer 04,Good,Medium,,4% Max,5598.6939,5099.1999,91.1,44.6,9.3,34.1,88.1,Fragrance,114.33183632286995
1986,2017-02-19 00:29:17.123,PASD329866,10096-0000,Dryer 07,Good,Medium,,6% Max,2438.808,2400.0,98.4,11.3,6.4,1.7,19.5,Food Addit,212.38938053097343
1987,2017-02-19 09:56:45.847,NJSD329991,42141-0000,Dryer 01,Good,Medium,,5% Max,1090.9143,1006.3,92.2,4.1,4.3,0.0,8.4,Flavors,245.4390243902439
1988,2017-02-19 19:44:01.897,NJSD330817,24297-0000,Dryer 01,Good,Medium,,5% Max,645.8651,637.7,98.7,1.9,3.7,0.0,5.6,Flavors,335.63157894736844
1989,2017-02-20 02:13:55.063,NJSD330847,41431-0000,Dryer 01,Good,Medium,,5% MAX,729.7758,656.0,89.9,2.3,4.4,0.0,6.7,Flavors,285.21739130434787
1990,2017-02-20 06:46:00.960,PASD329673,10405-0000,Dryer 10,Good,Medium,,5 % Max.,21986.2405,21000.0,95.5,19.3,14.0,0.0,33.4,Flavors,1088.082901554404
1991,2017-02-20 09:09:49.040,NJSD329684,23636-0000,Dryer 01,Good,Medium,,5% Max,760.1034,750.0,98.7,2.5,4.4,0.0,6.9,Flavors,300.0
1992,2017-02-20 12:24:39.000,NJSD330599,10227-0000,Dryer 01,Good,Medium,,5% Max,12849.2695,11503.0,89.5,26.2,6.7,9.2,42.1,Flavors,439.0458015267176
1993,2017-02-21 03:50:25.000,NJSD330771,24541-0000,Dryer 03,Good,Medium,0.01 - 0.71,4% Max,3644.4969,3387.8,93.0,6.8,14.0,0.6,21.3,Fragrance,498.2058823529412
1994,2017-02-21 07:02:54.933,PASD330455,40667-0000,Dryer 06,Good,Medium,,5% MAX,3508.7545,3329.6,94.9,3.5,8.4,0.0,11.9,Flavors,951.3142857142857
1995,2017-02-21 10:29:03.503,PASD331524,42271-0000,Dryer 09,Good,Medium,Record ,5% max,354.75,17.3,4.9,19.5,0.0,25.8,45.3,Flavors,0.8871794871794872
1996,2017-02-21 14:55:48.000,PASD330819,23031-0000,Dryer 07,Good,Medium,,5% Max,17778.6695,14320.8996,80.6,33.1,40.5,36.0,109.6,Food Addit,432.65557703927493
1997,2017-02-21 19:25:59.553,PASD330557,40145-0000,Dryer 10,Good,Medium,Target 50g (33g - 68g) per 100 mL,"4.5% Target, 5% Max",4840.191,3498.7,72.3,19.6,18.8,4.3,42.8,Flavors,178.5051020408163
1998,2017-02-22 01:28:06.283,PASD328129,10304-0000,Dryer 06,Good,High,,4% Max,6856.2672,5361.6999,78.2,24.4,5.8,7.0,37.2,Chemical,219.74179918032786
1999,2017-02-22 10:21:04.283,NJSD332066,10558-0000,Dryer 03,Good,Medium,Record,10% Max.,4285.112,3560.5999,83.1,7.0,0.3,0.7,8.0,Fragrance,508.6571285714286
2000,2017-02-22 11:30:16.070,NJSD330577,41032-0000,Dryer 01,Good,Medium,,2% MIN to 4% MAX,2625.561,2400.0,91.4,11.1,5.6,0.0,16.7,Flavors,216.21621621621622
2001,2017-02-22 16:41:10.250,NJSD329851,24337-0000,Dryer 04,Good,Medium,,1.7 Max,363.7134,302.5,83.2,3.3,5.9,0.0,9.2,Fragrance,91.66666666666667
2002,2017-02-22 18:29:03.693,NJSD332067,10558-0000,Dryer 03,Good,Medium,Record,10% Max.,4287.072,3509.1999,81.9,8.0,8.2,2.7,18.8,Fragrance,438.6499875
2003,2017-02-23 02:34:28.687,NJSD330818,23940-0000,Dryer 04,Good,Medium, 0.47 to 0.55 g/cc (Tapped),1.7% Max,1026.1363,848.0,82.6,6.9,7.5,0.0,14.4,Fragrance,122.89855072463767
2004,2017-02-23 04:24:33.983,NJSD331154,40980-0000,Dryer 01,Good,Medium,,TARGET 3% - 5%,641.4188,571.4,89.1,2.4,5.7,0.9,9.0,Flavors,238.08333333333334
